This program will make the robot wander around. It uses some avoidance
actions if obstacles are detected, otherwise it just has a
constant forward velocity.

Press CTRL-C or Escape to exit.
Could not connect to simulator, connecting to robot through serial port /dev/ttyUSB0.
Syncing 0
Syncing 1
Syncing 2
Connected to robot.
Name: Minnesota_1861
Type: Pioneer
Subtype: p3dx
ArConfig: Config version: 2.0
Loaded robot parameters from /usr/local/Aria/params/p3dx.p
ArLaserConnector: There is a port given, but no port type given so using the robot parameters port type
ArLaserConnector: Set serial port to open /dev/ttyUSB1
laser: waiting for laser to power on.
laser: Connected to the laser.
Line: -0.0216393 1178.96
Point: 1169.51 7270.37
Point: 1269.66 7098.49
Point: 1362.06 6914.58
Point: 1278.57 5930.51
Point: 1262.43 5390.22
Point: 1254.22 4958.21
Point: 1247.65 4589.11
Point: 1239.9 4261.27
Point: 1229.59 3962.93
Point: 1233.98 3742.41
Point: 1231.07 3523
Point: 1226.36 3319.93
Point: 1224.27 3142.43
Point: 1224.23 2985.53
Point: 1221.84 2836.08
Point: 1221.94 2704.09
Point: 1222.46 2582.98
Point: 1218.26 2460.9
Point: 1214.72 2348.69
Point: 1214.21 2249.75
Point: 1205.78 2142.82
Point: 1208 2061.14
Point: 1209.28 1982.63
Point: 1206.08 1901.32
Point: 1205.86 1829.14
Point: 1204.05 1758.39
Point: 1205.3 1695.64
Point: 1205.33 1634.21
Point: 1203.58 1573.31
Point: 1200.69 1513.77
Point: 1204.9 1465.7
Point: 1205.23 1414.88
Point: 1202.84 1363.01
Point: 1199.02 1311.65
Point: 1201.27 1268.9
Point: 1203.78 1227.91
Point: 1204.53 1186.53
Point: 1203.47 1144.8
Point: 1202.06 1104.16
Point: 1207.77 1071.28
Point: 1202.14 1029.36
Point: 1202.3 993.75
Point: 1196.93 954.679
Point: 1194.5 919.183
Point: 1195.99 887.677
Point: 1199.97 858.754
Point: 1201.67 828.818
Point: 1191.92 791.817
Point: 1198.01 766.307
Point: 1195.94 736.058
Point: 1202.61 711.783
Point: 1195.79 680
Point: 1197.86 654.008
Point: 1199.38 628.153
Point: 1203.04 603.807
Point: 1196.32 574.705
Point: 1198.01 550.249
Point: 1198.3 525.504
Point: 1199.01 501.308
Point: 1199.23 477.249
Point: 1197.11 452.619
Point: 1196.37 428.893
Point: 1200.84 407.286
Point: 1197.31 383.181
Point: 1195.21 359.91
Point: 1192.66 336.829
Point: 1187.74 313.43
Point: 1194.97 293.451
Point: 1188.22 270.166
Point: 1192.76 249.702
Point: 1187.12 227.254
Point: 1191.89 206.989
Point: 1185.45 184.906
Point: 1187.51 164.363
Point: 1189.2 143.806
Point: 1191.54 123.344
Point: 1184.54 102.059
Point: 1186.15 81.6848
Point: 1178.41 60.8144
Point: 1179.29 40.5532
Point: 1179.82 20.2797
Point: 1180 0
Point: 1179.82 -20.2797
Point: 1179.29 -40.5532
Point: 1178.41 -60.8144
Point: 1187.15 -81.7546
Point: 1182.55 -101.885
Point: 1179.6 -122.089
Point: 1178.29 -142.465
Point: 1185.53 -164.085
Point: 1181.5 -184.28
Point: 1180.07 -204.905
Point: 1176.32 -225.155
Point: 1182 -247.415
Point: 1175.55 -267.242
Point: 1180.41 -289.822
Point: 1174.21 -309.806
Point: 1178.24 -332.694
Point: 1171.3 -352.6
Point: 1180.19 -377.619
Point: 1165.86 -395.24
Point: 1169.12 -418.975
Point: 1161.64 -439.001
Point: 1164 -463.014
Point: 1176.92 -491.93
Point: 1172.72 -514.115
Point: 1160.85 -532.922
Point: 1171.15 -562.43
Point: 1169.18 -586.556
Point: 1173.78 -614.538
Point: 1172.5 -639.949
Point: 1160.29 -659.5
Point: 1164.03 -688.606
Point: 1166.26 -717.511
Point: 1160.27 -741.798
Point: 1162.9 -772.245
Point: 1164.81 -803.007
Point: 1162.76 -831.716
Point: 1161.65 -861.799
Point: 1161.4 -893.325
Point: 1161.96 -926.36
Point: 1160.17 -958.396
Point: 1159.88 -992.617
Point: 1157.24 -1025.78
Point: 1153.06 -1058.46
Point: 1157.43 -1100.34
Point: 1160.68 -1142.68
Point: 1152.38 -1174.68
Point: 1151.48 -1215.51
Point: 1151.51 -1258.89
Point: 1148.39 -1300.36
Point: 1149.31 -1348.24
Point: 1143.85 -1390.31
Point: 1143.43 -1440.48
Point: 1142.79 -1492.65
Point: 1144.2 -1550.08
Point: 1138.77 -1600.62
Point: 1144.21 -1669.68
Point: 1135.6 -1720.95
Point: 1133.48 -1785.14
Point: 1133.57 -1856.62
Point: 1132.5 -1930.37
Point: 1133.06 -2011.63
Point: 1129.71 -2090.82
Point: 1127.55 -2177.62
Point: 1126.2 -2272.15
Point: 1123.99 -2371.81
Point: 1123.92 -2483.93
Point: 1119.47 -2594.9
Point: 1122.34 -2733.34
Point: 1116.76 -2862.36
Point: 1111.78 -3005.14
Point: 1106.37 -3160.87
Point: 1102.03 -3336.31
Point: 1092.47 -3514.42
Point: 1090.78 -3741.23
Point: 1086.66 -3988.31
Point: 1078.34 -4252.81
Point: 1072.35 -4566.87
Point: 1066.08 -4930.84
Point: 1057.72 -5348.89
Point: 1046.52 -5833.02
Point: 1120.08 -6958.26
Point: 1003.07 -7009.12
Segment: 1205.78 2142.82 1123.99 -2371.81 -0.0216393 1178.96 127

5332
Line: -0.0180483 1179.34
Point: 1170.61 7277.29
Point: 1269.66 7098.49
Point: 1364.35 6926.36
Point: 1279.4 5934.42
Point: 1261.3 5385.34
Point: 1252.53 4951.42
Point: 1245.06 4579.45
Point: 1240.73 4264.16
Point: 1229.59 3962.93
Point: 1232.13 3736.7
