This program will make the robot wander around. It uses some avoidance
actions if obstacles are detected, otherwise it just has a
constant forward velocity.

Press CTRL-C or Escape to exit.
Could not connect to simulator, connecting to robot through serial port /dev/ttyUSB0.
Syncing 0
Syncing 1
Syncing 2
Connected to robot.
Name: Minnesota_1861
Type: Pioneer
Subtype: p3dx
ArConfig: Config version: 2.0
Loaded robot parameters from /usr/local/Aria/params/p3dx.p
ArLaserConnector: There is a port given, but no port type given so using the robot parameters port type
ArLaserConnector: Set serial port to open /dev/ttyUSB1
laser: waiting for laser to power on.
laser: Connected to the laser.
Line: 1.47386 1187.17
Line: -1.6541 1244.39
Point: 18 1195
Point: 38.8731 1195.82
Point: 59.7049 1194.27
Point: 80.4368 1191.37
Point: 101.219 1190.09
Point: 122.151 1190.45
Point: 142.702 1186.46
Point: 163.756 1187.09
Point: 184.034 1181.39
Point: 205.096 1181.28
Point: 225.683 1177.83
Point: 245.635 1171.08
Point: 265.623 1164.97
Point: 288.166 1170.22
Point: 308.306 1164.35
Point: 331.689 1170.7
Point: 350.419 1159.28
Point: 373.232 1161.91
Point: 395.001 1160.29
Point: 415.519 1154.48
Point: 438.343 1154.88
Point: 461.301 1154.84
Point: 484.385 1154.34
Point: 506.023 1149.71
Point: 528.048 1145.59
Point: 550.499 1141.95
Point: 576.046 1144.16
Point: 604.102 1150.29
Point: 624.088 1139.89
Point: 650.192 1140.5
Point: 674 1136.23
Point: 703.516 1140.89
Point: 731.801 1142.32
Point: 753.807 1133.04
Point: 779.062 1128.32
Point: 812.403 1134.53
Point: 835.022 1124.53
Point: 868.966 1129.27
Point: 898.396 1126.86
Point: 923.592 1118.31
Point: 955.184 1116.89
Point: 988.311 1116.22
Point: 1019.69 1112.49
Point: 1058.73 1116.05
Point: 1090.55 1110.66
Point: 1125.33 1107.33
Point: 1159.59 1102.42
Point: 1200.6 1102.79
Point: 1241.22 1101.39
Point: 1275.35 1092.99
Point: 1318.74 1091.45
Point: 1360.91 1087.47
Point: 1402.53 1081.72
Point: 1453.95 1082.06
Point: 1504.97 1080.35
Point: 1554.73 1076.03
Point: 1606.44 1071.41
Point: 1657.6 1064.77
Point: 1720.88 1064.08
Point: 1782.91 1060.46
Point: 1846.18 1055.5
Point: 1907.18 1047.19
Point: 1979.03 1042.7
Point: 2051.28 1036.01
Point: 2128.37 1029.3
Point: 2213.08 1023.58
Point: 2305.52 1018.47
Point: 2395.66 1009.26
Point: 2488.94 998.327
Point: 2597.48 990.171
Point: 2716.8 982.282
Point: 2844.16 973.123
Point: 2977.69 961.661
Point: 3125.03 949.916
Point: 3282.44 936.064
Point: 3455.73 921.137
Point: 3657.58 907.449
Point: 3875.53 890.581
Point: 4114.48 870.734
Point: 4399.98 851.771
Point: 4726.37 830.212
Point: 5071.01 800.319
Point: 5504.09 771.019
Point: 5984.19 732.557
Point: 6956.78 729.295
Point: 7271.29 634.581
Point: 7085.63 -1762.16
Point: 6427.88 -1717.52
Point: 5852.86 -1673.12
Point: 5390.52 -1642.54
Point: 4968.25 -1608.43
Point: 4604.71 -1579.33
Point: 4290.78 -1555.17
Point: 4035.2 -1542.06
Point: 3781.44 -1520.53
Point: 3567.47 -1506.66
Point: 3363.4 -1489.47
Point: 3183.73 -1476.21
Point: 3024.47 -1466.35
Point: 2877.24 -1456.86
Point: 2738.36 -1446.44
Point: 2605.13 -1434.07
Point: 2495.7 -1430.5
Point: 2386.35 -1423.05
Point: 2276.35 -1411.18
Point: 2190.16 -1410.62
Point: 2101.37 -1405.25
Point: 2015.91 -1398.95
Point: 1937.8 -1394.81
Point: 1867.64 -1393.8
Point: 1797.33 -1390.16
Point: 1726.17 -1383.25
Point: 1655.8 -1374.28
Point: 1600.63 -1375.76
Point: 1539.22 -1369.71
Point: 1477.78 -1361.27
Point: 1424.31 -1358.06
Point: 1380.59 -1362.59
Point: 1328.82 -1357.39
Point: 1277.65 -1350.81
Point: 1227.12 -1342.86
Point: 1183.16 -1340.36
Point: 1140.31 -1337.51
Point: 1097.28 -1332.81
Point: 1061.55 -1335.68
Point: 1024.84 -1336.12
Point: 983.143 -1328.41
Point: 948.341 -1328.66
Point: 913.827 -1328.12
Point: 879.619 -1326.78
Point: 846.264 -1325.5
Point: 811.674 -1320.89
Point: 779 -1318.09
Point: 747.638 -1316.3
Point: 714.696 -1310.29
Point: 683.55 -1306.22
Point: 656.268 -1308.64
Point: 625.302 -1302.36
Point: 598.006 -1302.72
Point: 571.666 -1304.36
Point: 541.7 -1296.2
Point: 515.415 -1295.81
Point: 489.646 -1295.84
Point: 464.028 -1295.36
Point: 438.263 -1293.44
Point: 412.409 -1290.06
Point: 387.354 -1288.09
Point: 361.971 -1283.72
Point: 337.579 -1281.76
Point: 312.911 -1277.4
Point: 290.572 -1282.35
Point: 266.052 -1276.12
Point: 242.006 -1270.4
Point: 219.018 -1269.18
Point: 196.142 -1267.54
Point: 173.627 -1267.48
Point: 151.065 -1266.03
Point: 128.949 -1268.16
Point: 106.102 -1259.92
Point: 84.048 -1260.27
Point: 62.0083 -1260.23
Point: 40.0249 -1261.81
Point: 18 -1254
Segment: 2488.94 998.327 18 1195 1.47386 1187.17 69
Segment: 2276.35 -1411.18 18 -1254 -1.6541 1244.39 59

8903
Line: 1.47692 1187.43
Line: -1.66165 1242.04
Line: -1.67552 1224.68
Point: 18 1198
Point: 38.8731 1195.82
Point: 59.6351 1192.27
Point: 80.4368 1191.37
Point: 101.219 1190.09
Point: 122.151 1190.45
Point: 143.016 1189.45
Point: 163.39 1184.11
Point: 184.034 1181.39
